T,X,theta2_error,theta1_error,theta_error,theta2_rerror,theta1_rerror,theta_rerror
12,83,0.0375958680014613,0.1827962824807009,0.1866224267861382,0.027659727207976,0.0094207367676343,0.0095944127599542
13,83,0.0356403300112909,0.1746395299728605,0.1782391611079208,0.026221014651829,0.0090003637862351,0.0091634221626379
14,83,0.0336451947483219,0.1641970938219983,0.1676087251584553,0.0247531699111625,0.0084621939675984,0.0086169026897435
15,83,0.0313003701451695,0.1509159086597914,0.1541276245772805,0.0230280545641455,0.0077777240884663,0.0079238281988493
16,83,0.0297652078055875,0.1447036814828834,0.1477332834212033,0.0218986173735706,0.0074575657341487,0.0075950898503245
17,83,0.0277663227006933,0.1343332598701625,0.1371728595009364,0.0204280138296037,0.00692310731488,0.0070521697535494
18,83,0.0260223221804349,0.1258671975553207,0.1285290343544698,0.0191449319058391,0.0064867934935914,0.0066077835792387
19,83,0.0253118840724813,0.1220846585425227,0.1246810142994638,0.0186222541407352,0.0062918535097509,0.0064099536969887
20,83,0.0239430179789121,0.1134746478066892,0.1159731167331061,0.0176151630760761,0.0058481210464424,0.0059622735067681
21,83,0.0227889071114009,0.1072907711435993,0.1096842917646837,0.0167660699852641,0.0055294237870896,0.0056389598324084
22,83,0.0214288904891727,0.097403319625288,0.0997326627621211,0.0157654895819155,0.0050198561044613,0.0051273383840713
25,83,0.0204201874338844,0.0919366312626532,0.0941771109280807,0.0150233747478587,0.0047381204402773,0.0048417228858537
30,83,0.0182789481820233,0.0755885657511493,0.0777672888749307,0.0134480395649821,0.0038955933398688,0.0039980804104735
35,83,0.0169340300835299,0.0602857418428289,0.062618943175449,0.0124585673251084,0.0031069346544441,0.0032192914740405
40,83,0.015274354563748,0.048848234199352,0.0511806202750009,0.0112375243070529,0.0025174820281393,0.0026312378672021
45,83,0.0137589471530357,0.0425792465722169,0.0447470766130892,0.0101226210525883,0.0021943984214416,0.0023004840855448
4,84,0.1122703364848037,1.201681494544396,1.2069146791653769,0.0825986217580253,0.0619308275037562,0.0620484782958599
5,84,0.091725533672252,0.916464465816832,0.9210432620851154,0.0674835659940581,0.0472316524832091,0.0473515931520172
6,84,0.0744177804228176,0.7154764519781066,0.7193361935689311,0.0547500460911871,0.0368733719638874,0.0369816665291983
7,84,0.0627593756461332,0.3022086290405102,0.3086564347264401,0.046172819046164,0.0155748678499459,0.0158682816785732
8,84,0.0570896142476042,0.281896826985251,0.2876196188011047,0.0420015081560542,0.0145280624234783,0.0147867616350355
9,84,0.0503163210905787,0.2529053027149548,0.2578620257219608,0.0370183158271606,0.0130339318266388,0.0132568992510722
10,84,0.0462986367843089,0.2312909074730715,0.2358793073751962,0.0340624577016116,0.0119199949062482,0.0121267495845137
11,84,0.0417952551897253,0.2117312610070781,0.2158169832149956,0.0307492663047602,0.0109119531773714,0.0110953289657178
12,84,0.0399809754440087,0.205700601831463,0.2095500321910749,0.0294144791190108,0.0106011522581306,0.0107731398488716
13,84,0.037876469568371,0.198516792945596,0.202097857555117,0.0278661691178835,0.0102309216845965,0.0103900174093666
14,84,0.0356661732654855,0.1712978586786159,0.1749715185488276,0.0262400278412881,0.0088281447170078,0.0089954299657523
15,84,0.032737191694699,0.1529642425409662,0.1564282046697046,0.0240851412659337,0.0078832886767878,0.00804210291735
16,84,0.0315680162151675,0.148781366976572,0.1520935067883519,0.0232249649608983,0.0076677166252714,0.0078192525269677
17,84,0.029498658408764,0.1379956896215867,0.1411133629464419,0.0217025138123148,0.0071118572508737,0.0072547542831222
18,84,0.0276437767243437,0.130275012673608,0.1331756633874752,0.0203378552973913,0.006713958211529,0.0068466706071956
19,84,0.0269204663366927,0.1279307530457668,0.1307325096624476,0.0198057072430268,0.0065931425550552,0.0067210660607452
20,84,0.0253651653073413,0.1181285957702847,0.1208211767436821,0.0186614537788835,0.0060879706653751,0.0062115162672848
21,84,0.0240816842466247,0.1112105079467893,0.113787980885228,0.0177171814983594,0.0057314345070021,0.0058499338720192
22,84,0.0237417373213061,0.1100679446946095,0.112599389609045,0.0174670785024893,0.0056725504449573,0.0057888274149713
25,84,0.0220071830423058,0.0998120920915046,0.1022094410176504,0.0161909462907603,0.0051439965466486,0.0052546715953453
30,84,0.0194137216241309,0.0808790098290292,0.0831763597317378,0.0142829058819489,0.0041682459363288,0.0042761652009339
35,84,0.0180081038640631,0.0633315103126557,0.0658420230799517,0.0132487761791675,0.0032639038368586,0.0033849926681288
40,84,0.0162755109546896,0.0510087091009382,0.0535423258831773,0.011974086970399,0.0026288260066093,0.0027526550988422
45,84,0.0143959648375359,0.0430701017808606,0.0454123052819086,0.0105912825389849,0.0022196955316941,0.0023346840396357
