time,totalcity_aw,totalcity_bk,totalcity_harv,totalcity_mcd,totalcity_wend,lagtotalcity_aw,lagtotalcity_bk,lagtotalcity_harv,lagtotalcity_mcd,lagtotalcity_wend,totalcity_population,totalcity_income,totalcity_value,change_aw,change_bk,change_harv,change_mcd,change_wend,cityid,timeindex,lagtotalcity2_aw,lagtotalcity2_bk,lagtotalcity2_harv,lagtotalcity2_mcd,lagtotalcity2_wend,lagtotal_aw,lagtotal_bk,lagtotal_harv,lagtotal_mcd,lagtotal_wend,lagtotal2_aw,lagtotal2_bk,lagtotal2_harv,lagtotal2_mcd,lagtotal2_wend
2001,2,2,4,7,4,2,2,2,7,4,2.085803,2.984423,0.00716,0,0,2,0,0,2,32,4,4,4,49,16,231,153,199,679,144,53361,23409,39601,461041,20736
2001,1,8,6,11,4,1,8,6,8,4,2.976282,13.27837,0.0257213,0,0,0,3,0,30,32,1,64,36,64,16,232,147,195,678,144,53824,21609,38025,459684,20736
2001,14,18,28,90,5,13,18,22,86,5,28.59585,94.40356,0.256338,1,0,6,4,0,15,32,169,324,484,7396,25,220,137,179,600,143,48400,18769,32041,360000,20449
2001,4,4,9,11,4,5,4,9,10,4,3.495917,12.44882,0.0271568,-1,0,0,1,0,12,32,25,16,81,100,16,228,151,192,676,144,51984,22801,36864,456976,20736
2002,4,3,1,9,4,4,3,1,9,4,1.443318,5.286494,0.0090121,0,0,0,0,0,14,33,16,9,1,81,16,235,165,215,730,156,55225,27225,46225,532900,24336
2002,2,8,6,12,4,1,8,6,11,4,2.975799,12.85604,0.0267923,1,0,0,1,0,30,33,1,64,36,121,16,238,160,210,728,156,56644,25600,44100,529984,24336
2002,9,0,1,11,1,7,0,1,11,1,3.549759,11.27744,0.0418621,2,0,0,0,0,29,33,49,0,1,121,1,232,168,215,728,159,53824,28224,46225,529984,25281
2002,3,2,9,21,1,2,2,10,21,1,5.684713,17.86617,0.0461155,1,0,-1,0,0,9,33,4,4,100,441,1,237,166,206,718,159,56169,27556,42436,515524,25281
2002,8,5,9,10,7,8,5,11,10,7,2.782733,13.60076,0.0316457,0,0,-2,0,0,8,33,64,25,121,100,49,231,163,205,729,153,53361,26569,42025,531441,23409
2002,1,2,4,6,1,1,3,6,13,2,2.241654,4.588542,0.011308,0,-1,-2,-7,-1,17,33,1,9,36,169,4,238,165,210,726,158,56644,27225,44100,527076,24964
2002,1,2,2,4,2,1,2,2,4,2,1.397576,3.245162,0.0083891,0,0,0,0,0,7,33,1,4,4,16,4,238,166,214,735,158,56644,27556,45796,540225,24964
2002,4,7,8,16,6,4,7,8,16,6,4.538303,12.97995,0.0283588,0,0,0,0,0,13,33,16,49,64,256,36,235,161,208,723,154,55225,25921,43264,522729,23716
2002,6,2,1,12,2,6,2,1,10,2,1.859761,6.628483,0.0124989,0,0,0,2,0,24,33,36,4,1,100,4,233,166,215,729,158,54289,27556,46225,531441,24964
2002,5,1,1,7,2,5,1,0,7,2,1.627942,4.545752,0.0153136,0,0,1,0,0,10,33,25,1,0,49,4,234,167,216,732,158,54756,27889,46656,535824,24964
2002,3,2,0,8,3,2,1,0,5,1,1.509733,2.739065,0.0093052,1,1,0,3,2,1,33,4,1,0,25,1,237,167,216,734,159,56169,27889,46656,538756,25281
2002,14,20,28,91,4,14,18,28,90,5,28.42817,90.85792,0.2777778,0,2,0,1,-1,15,33,196,324,784,8100,25,225,150,188,649,155,50625,22500,35344,421201,24025
2002,2,2,0,6,1,2,2,0,6,1,1.139576,2.923639,0.005291,0,0,0,0,0,26,33,4,4,0,36,1,237,166,216,733,159,56169,27556,46656,537289,25281
2002,8,4,1,11,3,8,4,1,10,2,2.511252,8.230096,0.0136521,0,0,0,1,1,21,33,64,16,1,100,4,231,164,215,729,158,53361,26896,46225,531441,24964
2002,15,12,4,41,9,15,12,4,41,9,8.061695,25.1619,0.0416212,0,0,0,0,0,31,33,225,144,16,1681,81,224,156,212,698,151,50176,24336,44944,487204,22801
2002,4,4,9,11,4,4,4,9,11,4,3.583877,12.48173,0.0298383,0,0,0,0,0,12,33,16,16,81,121,16,235,164,207,728,156,55225,26896,42849,529984,24336
2002,3,2,3,7,1,3,2,3,7,1,11.50037,30.62878,0.0707699,0,0,0,0,0,11,33,9,4,9,49,1,236,166,213,732,159,55696,27556,45369,535824,25281
2002,4,6,6,18,10,4,7,6,18,10,26.6066,78.84285,0.1778826,0,-1,0,0,0,16,33,16,49,36,324,100,235,161,210,721,150,55225,25921,44100,519841,22500
2002,3,4,8,12,5,3,4,8,11,5,27.65613,59.01614,0.177584,0,0,0,1,0,3,33,9,16,64,121,25,236,164,208,728,155,55696,26896,43264,529984,24025
2002,3,3,5,5,2,3,3,4,5,2,11.31266,35.36243,0.0681729,0,0,1,0,0,25,33,9,9,16,25,4,236,165,212,734,158,55696,27225,44944,538756,24964
2002,23,10,11,59,14,22,10,11,56,14,70.61031,255.465,0.577933,1,0,0,3,0,6,33,484,100,121,3136,196,217,158,205,683,146,47089,24964,42025,466489,21316
2002,47,18,5,114,21,46,17,5,112,21,141.5599,429.7532,1.958333,1,1,0,2,0,28,33,2116,289,25,12544,441,193,151,211,627,139,37249,22801,44521,393129,19321
2002,9,7,6,22,0,10,7,7,22,0,46.00883,162.2574,0.2724499,-1,0,-1,0,0,20,33,100,49,49,484,0,229,161,209,717,160,52441,25921,43681,514089,25600
2002,2,2,1,6,3,2,2,1,6,3,7.557846,28.94229,0.071112,0,0,0,0,0,22,33,4,4,1,36,9,237,166,215,733,157,56169,27556,46225,537289,24649
2002,7,18,54,149,12,7,17,51,138,10,242.142,795.5544,2.658333,0,1,3,11,2,27,33,49,289,2601,19044,100,232,151,165,601,150,53824,22801,27225,361201,22500
2002,6,12,13,28,7,7,6,12,28,5,59.02744,234.2582,0.5560554,-1,6,1,0,2,18,33,49,36,144,784,25,232,162,204,711,155,53824,26244,41616,505521,24025
2002,38,11,10,34,22,35,10,11,33,22,73.46835,203.6401,0.5327678,3,1,-1,1,0,5,33,1225,100,121,1089,484,204,158,205,706,138,41616,24964,42025,498436,19044
2002,1,1,3,7,3,1,1,3,7,3,8.280834,22.03106,0.0516432,0,0,0,0,0,19,33,1,1,9,49,9,238,167,213,732,157,56644,27889,45369,535824,24649
2002,9,5,0,9,3,9,5,0,9,3,16.49428,34.15562,0.0675445,0,0,0,0,0,23,33,81,25,0,81,9,230,163,216,730,157,52900,26569,46656,532900,24649
2002,1,1,2,5,4,1,1,2,5,4,7.923592,22.66366,0.0527509,0,0,0,0,0,4,33,1,1,4,25,16,238,167,214,734,156,56644,27889,45796,538756,24336
2002,2,2,4,7,4,2,2,4,7,4,12.74505,17.41178,0.0459229,0,0,0,0,0,2,33,4,4,16,49,16,237,166,212,732,156,56169,27556,44944,535824,24336
2003,7,14,14,28,8,6,12,13,28,7,59.59122,227.5665,0.6017378,1,2,1,0,1,18,34,36,144,169,784,49,241,166,202,730,158,58081,27556,40804,532900,24964
2003,15,12,4,41,9,15,12,4,41,9,47.88601,145.7088,0.2719413,0,0,0,0,0,31,34,225,144,16,1681,81,232,166,211,717,156,53824,27556,44521,514089,24336
2003,3,2,0,8,3,3,2,0,8,3,9.18065,16.49583,0.0627895,0,0,0,0,0,1,34,9,4,0,64,9,244,176,215,750,162,59536,30976,46225,562500,26244
2003,3,2,3,7,1,3,2,3,7,1,11.55912,30.06823,0.0769513,0,0,0,0,0,11,34,9,4,9,49,1,244,176,212,751,164,59536,30976,44944,564001,26896
2003,9,6,0,9,3,9,5,0,9,3,16.47457,33.75262,0.0716522,0,1,0,0,0,23,34,81,25,0,81,9,238,173,215,749,162,56644,29929,46225,561001,26244
2003,2,2,0,6,1,2,2,0,6,1,6.653068,16.82826,0.0319269,0,0,0,0,0,26,34,4,4,0,36,1,245,176,215,752,164,60025,30976,46225,565504,26896
2003,1,3,6,14,3,1,2,4,6,1,16.09573,32.15846,0.086031,0,1,2,8,2,17,34,1,4,16,36,1,246,176,211,752,164,60516,30976,44521,565504,26896
2003,3,9,7,17,7,4,7,8,16,6,27.05138,75.69244,0.1781483,-1,2,-1,1,1,13,34,16,49,64,256,36,243,171,207,742,159,59049,29241,42849,550564,25281
2003,3,2,9,21,1,3,2,9,21,1,34.18752,105.9028,0.2990744,0,0,0,0,0,9,34,9,4,81,441,1,244,176,206,737,164,59536,30976,42436,543169,26896
2003,3,3,4,5,2,3,3,5,5,2,11.31873,34.82262,0.072139,0,0,-1,0,0,25,34,9,9,25,25,4,244,175,210,753,163,59536,30625,44100,567009,26569
2003,1,1,3,7,3,1,1,3,7,3,8.343108,21.87293,0.0563057,0,0,0,0,0,19,34,1,1,9,49,9,246,177,212,751,162,60516,31329,44944,564001,26244
2003,4,1,1,7,3,5,1,1,7,2,9.954509,27.11819,0.1053986,-1,0,0,0,1,10,34,25,1,1,49,4,242,177,214,751,163,58564,31329,45796,564001,26569
2003,9,17,38,154,8,7,18,54,149,12,240.6281,766.5965,2.85,2,-1,-16,5,-4,27,34,49,324,2916,22201,144,240,160,161,609,153,57600,25600,25921,370881,23409
2003,26,9,9,63,14,23,10,11,59,14,71.78645,255.7222,0.643898,3,-1,-2,4,0,6,34,529,100,121,3481,196,224,168,204,699,151,50176,28224,41616,488601,22801
2003,38,11,10,34,22,38,11,10,34,22,74.86953,204.4413,0.6035238,0,0,0,0,0,5,34,1444,121,100,1156,484,209,167,205,724,143,43681,27889,42025,524176,20449
2003,5,3,10,11,5,4,4,9,11,4,21.44726,73.02436,0.1913143,1,-1,1,0,1,12,34,16,16,81,121,16,243,174,206,747,161,59049,30276,42436,558009,25921
2003,14,21,29,92,4,14,20,28,91,4,171.9885,532.198,1.825,0,1,1,1,0,15,34,196,400,784,8281,16,233,158,187,667,161,54289,24964,34969,444889,25921
2003,1,2,2,4,2,1,2,2,4,2,8.419316,19.11189,0.0543903,0,0,0,0,0,7,34,1,4,4,16,4,246,176,213,754,163,60516,30976,45369,568516,26569
2003,9,1,1,17,2,9,0,1,11,1,21.26435,66.32384,0.283855,0,1,0,6,1,29,34,81,0,1,121,1,238,178,214,747,164,56644,31684,45796,558009,26896
2003,9,7,6,24,0,9,7,6,22,0,46.25422,160.3705,0.2985727,0,0,0,2,0,20,34,81,49,36,484,0,238,171,209,736,165,56644,29241,43681,541696,27225
2003,1,1,2,5,4,1,1,2,5,4,8.019336,22.39947,0.0572543,0,0,0,0,0,4,34,1,1,4,25,16,246,177,213,753,161,60516,31329,45369,567009,25921
2003,6,2,1,12,2,6,2,1,12,2,11.02414,38.39693,0.0796535,0,0,0,0,0,24,34,36,4,1,144,4,241,176,214,746,163,58081,30976,45796,556516,26569
2003,3,4,8,12,6,3,4,8,12,5,28.59004,57.91407,0.1910349,0,0,0,0,1,3,34,9,16,64,144,25,244,174,207,746,160,59536,30276,42849,556516,25600
2003,8,5,9,10,7,8,5,9,10,7,16.77603,78.81403,0.2068983,0,0,0,0,0,8,34,64,25,81,100,49,239,173,206,748,158,57121,29929,42436,559504,24964
2003,8,4,1,12,3,8,4,1,11,3,14.86231,47.96973,0.086625,0,0,0,1,0,21,34,64,16,1,121,9,239,174,214,747,162,57121,30276,45796,558009,26244
2003,4,3,1,10,3,4,3,1,9,4,8.7788,31.1484,0.0579162,0,0,0,1,-1,14,34,16,9,1,81,16,243,175,214,749,161,59049,30625,45796,561001,25921
2003,4,5,6,19,10,4,6,6,18,10,26.79149,77.61337,0.1918751,0,-1,0,1,0,16,34,16,36,36,324,100,243,172,209,740,155,59049,29584,43681,547600,24025
2003,2,2,1,7,2,2,2,1,6,3,7.542686,28.28541,0.0742926,0,0,0,1,-1,22,34,4,4,1,36,9,245,176,214,752,162,60025,30976,45796,565504,26244
2003,47,18,5,114,21,47,18,5,114,21,143.4011,426.3033,2.183333,0,0,0,0,0,28,34,2209,324,25,12996,441,200,160,210,644,144,40000,25600,44100,414736,20736
2003,2,8,6,12,4,2,8,6,12,4,17.60858,73.65982,0.1651296,0,0,0,0,0,30,34,4,64,36,144,16,245,170,209,746,161,60025,28900,43681,556516,25921
2003,2,2,4,8,5,2,2,4,7,4,13.16512,17.16922,0.0497837,0,0,0,1,1,2,34,4,4,16,49,16,245,176,211,751,161,60025,30976,44521,564001,25921
2004,2,2,4,8,5,2,2,4,8,5,13.60189,16.93012,0.053971,0,0,0,0,0,2,35,4,4,16,64,25,250,180,196,782,163,62500,32400,38416,611524,26569
2004,9,18,41,164,11,9,17,38,154,8,244.9411,750.4044,3.083333,0,1,3,10,3,27,35,81,289,1444,23716,64,243,165,162,636,160,59049,27225,26244,404496,25600
2004,14,10,1,47,10,15,12,4,41,9,48.08024,142.6455,0.3004488,-1,-2,-3,6,1,31,35,225,144,16,1681,81,237,170,196,749,159,56169,28900,38416,561001,25281
2004,9,7,6,24,0,9,7,6,24,0,46.50698,158.5208,0.3272347,0,0,0,0,0,20,35,81,49,36,576,0,243,175,194,766,168,59049,30625,37636,586756,28224
2004,6,1,1,13,3,6,2,1,12,2,11.04912,37.59882,0.0858048,0,-1,0,1,1,24,35,36,4,1,144,4,246,180,199,778,166,60516,32400,39601,605284,27556
2004,9,1,1,17,2,9,1,1,17,2,21.53078,65.93144,0.3253393,0,0,0,0,0,29,35,81,1,1,289,4,243,181,199,773,166,59049,32761,39601,597529,27556
2004,37,10,9,36,23,38,11,10,34,22,76.40649,205.2982,0.6838107,-1,-1,-1,2,1,5,35,1444,121,100,1156,484,214,171,190,756,146,45796,29241,36100,571536,21316
2004,1,1,2,5,4,1,1,2,5,4,8.117547,22.13861,0.0621457,0,0,0,0,0,4,35,1,1,4,25,16,251,181,198,785,164,63001,32761,39204,616225,26896
2004,4,5,6,20,10,4,5,6,19,10,26.97994,76.40686,0.206978,0,0,0,1,0,16,35,16,25,36,361,100,248,177,194,771,158,61504,31329,37636,594441,24964
2004,2,4,7,12,6,3,4,8,12,6,29.77208,56.83799,0.2055462,-1,0,-1,0,0,3,35,9,16,64,144,36,249,178,192,778,162,62001,31684,36864,605284,26244
2004,2,8,6,13,5,2,8,6,12,4,17.61522,71.34432,0.172022,0,0,0,1,1,30,35,4,64,36,144,16,250,174,194,778,164,62500,30276,37636,605284,26896
2004,2,2,2,4,2,1,2,2,4,2,8.453825,18.75985,0.0587732,1,0,0,0,0,7,35,1,4,4,16,4,251,180,198,786,166,63001,32400,39204,617796,27556
2004,4,2,3,7,1,3,2,3,7,1,11.62008,29.52203,0.0836782,1,0,0,0,0,11,35,9,4,9,49,1,249,180,197,783,167,62001,32400,38809,613089,27889
2004,7,13,14,28,8,7,14,14,28,8,60.19322,221.0909,0.6514153,0,-1,0,0,0,18,35,49,196,196,784,64,245,168,186,762,160,60025,28224,34596,580644,25600
2004,45,17,5,119,22,47,18,5,114,21,145.3158,423.011,2.433333,-2,-1,0,5,1,28,35,2209,324,25,12996,441,205,164,195,676,147,42025,26896,38025,456976,21609
2004,1,1,3,7,3,1,1,3,7,3,8.406158,21.71842,0.0613907,0,0,0,0,0,19,35,1,1,9,49,9,251,181,197,783,165,63001,32761,38809,613089,27225
2004,4,3,10,11,5,5,3,10,11,5,21.70412,72.21497,0.2073572,-1,0,0,0,0,12,35,25,9,100,121,25,247,179,190,779,163,61009,32041,36100,606841,26569
2004,3,3,4,5,2,3,3,4,5,2,11.32579,34.29531,0.0763487,0,0,0,0,0,25,35,9,9,16,25,4,249,179,196,785,166,62001,32041,38416,616225,27556
2004,26,9,9,63,14,26,9,9,63,14,73.12814,256.0446,0.7179486,0,0,0,0,0,6,35,676,81,81,3969,196,226,173,191,727,154,51076,29929,36481,528529,23716
2004,3,2,0,8,3,3,2,0,8,3,9.305316,16.55856,0.0706244,0,0,0,0,0,1,35,9,4,0,64,9,249,180,200,782,165,62001,32400,40000,611524,27225
2004,1,2,4,6,1,1,3,6,14,3,13.46044,25.90884,0.0765257,0,-1,-2,-8,-2,17,35,1,9,36,196,9,251,179,194,776,165,63001,32041,37636,602176,27225
2004,3,9,7,17,7,3,9,7,17,7,27.25887,74.64503,0.1891504,0,0,0,0,0,13,35,9,81,49,289,49,249,173,193,773,161,62001,29929,37249,597529,25921
2004,4,3,1,10,3,4,3,1,10,3,8.901649,30.58858,0.0620395,0,0,0,0,0,14,35,16,9,1,100,9,248,179,199,780,165,61504,32041,39601,608400,27225
2004,3,2,9,21,1,3,2,9,21,1,34.27653,104.6419,0.3233027,0,0,0,0,0,9,35,9,4,81,441,1,249,180,191,769,167,62001,32400,36481,591361,27889
2004,14,21,29,92,4,14,21,29,92,4,173.4523,519.6874,2.008333,0,0,0,0,0,15,35,196,441,841,8464,16,238,161,171,698,164,56644,25921,29241,487204,26896
2004,4,1,1,7,3,4,1,1,7,3,10.14685,26.96353,0.1209128,0,0,0,0,0,10,35,16,1,1,49,9,248,181,199,783,165,61504,32761,39601,613089,27225
2004,8,4,1,12,3,8,4,1,12,3,6.608059,21.0046,0.0412909,0,0,0,0,0,21,35,64,16,1,144,9,244,178,199,778,165,59536,31684,39601,605284,27225
2004,9,6,0,9,3,9,6,0,9,3,7.314241,14.82471,0.0337825,0,0,0,0,0,23,35,81,36,0,81,9,243,176,200,781,165,59049,30976,40000,609961,27225
2004,8,5,9,15,7,8,5,9,10,7,7.497082,33.85148,0.1002489,0,0,0,5,0,8,35,64,25,81,100,49,244,177,191,780,161,59536,31329,36481,608400,25921
2004,3,2,1,7,2,2,2,1,7,2,3.345791,12.28759,0.0345363,1,0,0,0,0,22,35,4,4,1,49,4,250,180,199,783,166,62500,32400,39601,613089,27556
2004,2,2,0,6,1,2,2,0,6,1,2.918325,7.276274,0.0144719,0,0,0,0,0,26,35,4,4,0,36,1,250,180,200,784,167,62500,32400,40000,614656,27889
2005,1,1,2,5,5,1,1,2,5,4,3.652578,9.724911,0.0299817,0,0,0,0,1,4,36,1,1,4,25,16,248,175,194,808,170,61504,30625,37636,652864,28900
2005,1,3,6,14,3,1,2,4,6,1,7.2314,13.68271,0.0436864,0,1,2,8,2,17,36,1,4,16,36,1,248,174,192,807,173,61504,30276,36864,651249,29929
2005,8,13,11,28,8,7,13,14,28,8,27.0381,95.47729,0.31353,1,0,-3,0,0,18,36,49,169,196,784,64,242,163,182,785,166,58564,26569,33124,616225,27556
2005,8,7,4,26,0,9,7,6,24,0,20.78545,69.64774,0.1594161,-1,0,-2,2,0,20,36,81,49,36,576,0,240,169,190,789,174,57600,28561,36100,622521,30276
2005,45,17,5,119,22,45,17,5,119,22,65.47033,186.6098,1.207407,0,0,0,0,0,28,36,2025,289,25,14161,484,204,159,191,694,152,41616,25281,36481,481636,23104
2005,4,2,3,10,2,4,2,3,7,1,5.192582,12.88434,0.0404441,0,0,0,3,1,11,36,16,4,9,49,1,245,174,193,806,173,60025,30276,37249,649636,29929
2005,3,2,4,8,5,2,2,4,8,5,6.247133,7.419744,0.0260056,1,0,0,0,0,2,36,4,4,16,64,25,247,174,192,805,169,61009,30276,36864,648025,28561
2005,2,3,6,13,6,2,4,7,12,6,13.91316,24.7943,0.0983128,0,-1,-1,1,0,3,36,4,16,49,144,36,247,172,189,801,168,61009,29584,35721,641601,28224
2005,9,1,1,18,2,9,1,1,17,2,9.689845,29.13225,0.1657431,0,0,0,1,0,29,36,81,1,1,289,4,240,175,195,796,172,57600,30625,38025,633616,29584
2005,2,2,1,4,2,2,2,2,4,2,3.772889,8.184319,0.0282268,0,0,-1,0,0,7,36,4,4,4,16,4,247,174,194,809,172,61009,30276,37636,654481,29584
2005,16,23,30,102,6,14,21,29,92,4,77.76107,225.5993,0.9814815,2,2,1,10,2,15,36,196,441,841,8464,16,235,155,167,721,170,55225,24025,27889,519841,28900
2005,9,19,39,157,9,9,18,41,164,11,108.6139,321.9828,1.466667,0,1,-2,-7,-2,27,36,81,324,1681,26896,121,240,158,155,649,163,57600,24964,24025,421201,26569
2005,8,5,6,15,7,8,5,9,15,7,7.544741,32.73366,0.1093413,0,0,-3,0,0,8,36,64,25,81,225,49,241,171,187,798,167,58081,29241,34969,636804,27889
2005,36,10,9,40,23,37,10,9,36,23,34.70667,91.64944,0.3444135,-1,0,0,4,0,5,36,1369,100,81,1296,529,212,166,187,777,151,44944,27556,34969,603729,22801
2005,4,1,1,7,3,4,1,1,7,3,4.597718,11.91577,0.0616538,0,0,0,0,0,10,36,16,1,1,49,9,245,175,195,806,171,60025,30625,38025,649636,29241
2005,2,1,0,6,2,2,2,0,6,1,2.880846,7.079056,0.0147599,0,-1,0,0,1,26,36,4,4,0,36,1,247,174,196,807,173,61009,30276,38416,651249,29929
2005,27,8,9,68,15,26,9,9,63,14,33.19238,113.9701,0.3560432,1,-1,0,5,1,6,36,676,81,81,3969,196,223,167,187,750,160,49729,27889,34969,562500,25600
2005,3,2,9,21,1,3,2,9,21,1,15.27824,45.96148,0.155348,0,0,0,0,0,9,36,9,4,81,441,1,246,174,187,792,173,60516,30276,34969,627264,29929
2005,4,3,1,10,3,4,3,1,10,3,4.012692,13.3508,0.0295394,0,0,0,0,0,14,36,16,9,1,100,9,245,173,195,803,171,60025,29929,38025,644809,29241
2005,2,8,4,13,5,2,8,6,13,5,7.834248,30.71758,0.0796493,0,0,-2,0,0,30,36,4,64,36,169,25,247,168,190,800,169,61009,28224,36100,640000,28561
2005,7,4,1,12,3,8,4,1,12,3,6.611444,20.6961,0.0442868,-1,0,0,0,0,21,36,64,16,1,144,9,241,172,195,801,171,58081,29584,38025,641601,29241
2005,9,6,0,9,3,9,6,0,9,3,7.307448,14.65085,0.035838,0,0,0,0,0,23,36,81,36,0,81,9,240,170,196,804,171,57600,28900,38416,646416,29241
2005,3,2,0,8,3,3,2,0,8,3,4.192207,7.38783,0.0353101,0,0,0,0,0,1,36,9,4,0,64,9,246,174,196,805,171,60516,30276,38416,648025,29241
2005,3,3,9,12,6,4,3,10,11,5,9.767077,31.74301,0.0999043,-1,0,-1,1,1,12,36,16,9,100,121,25,245,173,186,802,169,60025,29929,34596,643204,28561
2005,4,9,7,17,7,3,9,7,17,7,12.21082,32.73561,0.0892606,1,0,0,0,0,13,36,9,81,49,289,49,246,167,189,796,167,60516,27889,35721,633616,27889
2005,14,10,1,47,10,14,10,1,47,10,21.4584,62.08011,0.1476123,0,0,0,0,0,31,36,196,100,1,2209,100,235,166,195,766,164,55225,27556,38025,586756,26896
2005,3,3,4,5,2,3,3,4,5,2,5.03727,15.01342,0.0359189,0,0,0,0,0,25,36,9,9,16,25,4,246,173,192,808,172,60516,29929,36864,652864,29584
2005,2,1,3,7,3,1,1,3,7,3,3.764448,9.585526,0.0297496,1,0,0,0,0,19,36,1,1,9,49,9,248,175,193,806,171,61504,30625,37249,649636,29241
2005,6,1,1,14,3,6,1,1,13,3,4.923874,16.36597,0.0410851,0,0,0,1,0,24,36,36,1,1,169,9,243,175,195,800,171,59049,30625,38025,640000,29241
2005,4,5,6,20,10,4,5,6,20,10,12.07646,33.43237,0.0992356,0,0,0,0,0,16,36,16,25,36,400,100,245,171,190,793,164,60025,29241,36100,628849,26896
2005,3,2,1,7,2,3,2,1,7,2,3.3395,12.01187,0.0361655,0,0,0,0,0,22,36,9,4,1,49,4,246,174,195,806,172,60516,30276,38025,649636,29584
